b	0.03846528295838105
e	0.03845739590297496
h	0.03846532043051614
k	0.03846451660347677
n	0.03846290563327988
q	0.03846043877298868
t	0.03845735080376813
w	0.03846228916691594
z	0.03846103501103191
c	0.03846368027847954
f	0.03845710308974238
i	0.03846153242875429
l	0.03846207859341347
o	0.038461126204281014
r	0.03845500896113115
u	0.03845758094236768
x	0.03846833511352559
a	0.03846100483435675
d	0.03846660144695718
g	0.03846227358116064
j	0.03846116732414606
m	0.0384610525864581
p	0.03846230342622398
s	0.03846398668779653
v	0.03845580449787515
y	0.03846282471999704
