a	0.03846100483435675
b	0.03846528295838105
c	0.03846368027847954
d	0.03846660144695718
e	0.03845739590297496
f	0.03845710308974238
g	0.03846227358116064
h	0.03846532043051614
i	0.03846153242875429
j	0.03846116732414606
k	0.03846451660347677
l	0.03846207859341347
m	0.0384610525864581
n	0.03846290563327988
o	0.038461126204281014
p	0.03846230342622398
q	0.03846043877298868
r	0.03845500896113115
s	0.03846398668779653
t	0.03845735080376813
u	0.03845758094236768
v	0.03845580449787515
w	0.03846228916691594
x	0.03846833511352559
y	0.03846282471999704
z	0.03846103501103191
