a	0.038
b	0.036
c	0.03980645161290323
d	0.039870967741935485
e	0.03806451612903226
f	0.03851612903225807
g	0.03896774193548387
h	0.03496774193548387
i	0.038
j	0.03761290322580645
k	0.037806451612903226
l	0.039096774193548386
m	0.03845161290322581
n	0.03929032258064516
o	0.042
p	0.03670967741935484
q	0.03483870967741935
r	0.03929032258064516
s	0.040129032258064516
t	0.03903225806451613
u	0.03851612903225807
v	0.03793548387096774
w	0.036516129032258066
x	0.03974193548387097
y	0.03903225806451613
z	0.04180645161290322
